col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
71,0,1,0,1,0,0,0,37,33,49,42,33,59,9,0
18,0,1,0,1,0,1,0,40,37,46,53,38,41,5,0
36,0,1,0,1,0,1,1,37,45,38,57,42,44,9,0
8,0,0,0,0,0,0,0,44,40,42,51,34,48,3,0
97,1,0,0,0,0,0,1,68,69,60,42,53,49,3,1070
18,0,0,0,1,0,0,1,51,58,41,57,47,51,12,0
93,0,0,0,1,0,0,1,46,57,65,59,65,62,8,0
99,1,0,1,0,1,0,0,57,66,51,54,67,53,3,1170
4,0,1,0,1,0,0,1,50,60,60,62,50,60,1,0
55,0,1,0,1,0,0,0,47,45,61,47,44,50,1,0
31,0,0,0,0,0,2,1,38,36,35,36,29,41,4,0
59,0,0,1,0,0,1,1,37,36,48,49,35,47,2,0
26,0,1,0,1,0,0,1,40,36,50,53,40,48,8,0
13,0,0,1,0,0,0,1,33,39,39,38,31,43,2,0
51,0,0,1,0,0,0,1,51,51,54,63,51,52,4,0
88,0,1,0,1,0,0,0,54,51,54,42,60,43,5,0
90,0,0,1,0,0,0,1,54,53,48,56,57,44,2,0
80,1,0,1,0,0,0,0,54,51,64,54,58,60,2,1000
86,0,0,0,0,0,0,1,59,51,49,61,64,58,3,0
76,0,0,0,0,1,0,1,34,42,31,45,40,51,1,0
32,0,0,0,0,0,0,0,44,36,46,55,49,61,2,0
67,0,0,0,1,0,0,0,51,66,56,62,64,52,1,0
26,0,0,0,0,0,0,1,47,52,48,47,50,56,0,0
93,1,0,1,0,1,0,0,61,63,44,64,67,58,2,1050
31,0,0,0,0,1,0,1,64,60,65,61,55,60,3,0
48,0,0,0,1,0,1,1,39,33,66,28,35,69,3,0
64,0,0,0,0,1,0,0,64,60,47,63,65,62,2,0
70,0,0,0,1,0,0,1,49,46,49,56,55,55,2,0
42,1,0,1,0,1,0,0,59,52,47,49,52,45,0,900
9,0,0,1,0,1,0,0,35,40,31,47,38,46,2,0
86,1,0,0,0,0,0,1,66,57,66,58,62,48,4,1140
30,0,0,0,0,1,0,1,55,60,60,55,60,52,2,0
89,0,0,0,0,1,0,1,49,57,59,61,58,54,2,0
99,1,0,1,0,1,0,1,66,66,64,59,65,62,5,1300
97,0,0,1,1,0,0,0,59,60,56,57,64,62,1,0
26,0,1,0,1,0,1,1,29,39,34,34,37,54,9,0
81,1,0,1,0,1,0,1,54,55,61,60,60,52,4,820
86,1,0,1,0,1,0,1,50,53,50,59,58,60,3,840
80,1,0,1,0,0,0,1,59,40,61,62,53,46,3,870
11,0,1,0,1,0,0,0,49,47,54,41,47,40,3,0
63,1,0,0,0,0,0,0,44,51,55,59,53,62,4,760
76,1,0,0,0,1,0,1,61,55,58,64,57,57,5,850
11,1,0,0,0,0,0,0,46,39,45,49,49,52,1,610
98,1,0,0,0,0,0,0,66,63,35,55,67,57,2,1300
71,0,0,0,0,0,0,1,49,54,58,59,55,49,2,0
47,0,1,0,1,0,0,1,51,48,50,39,51,45,3,0
77,0,0,0,0,1,0,1,39,42,64,47,41,61,7,0
85,1,0,1,0,1,0,0,62,48,63,62,67,68,4,960
54,0,0,1,0,1,0,1,59,47,61,45,44,42,1,0
97,1,0,1,0,0,0,0,52,45,58,65,65,64,1,1030
99,1,0,1,0,1,0,0,61,60,55,65,65,64,0,1320
81,1,1,0,0,1,3,1,52,54,64,58,59,54,0,800
13,0,1,0,1,0,1,1,35,37,48,32,37,24,7,0
30,0,0,0,1,0,0,1,42,51,43,38,36,46,2,0
92,1,0,1,0,1,0,0,61,69,54,65,67,55,1,1280
86,1,0,1,0,1,0,1,49,66,39,53,58,54,2,1090
66,0,0,0,0,0,0,1,61,51,50,49,46,55,3,0
67,0,0,0,0,1,0,0,48,47,43,54,57,35,5,0
66,0,0,0,0,0,0,0,47,41,58,52,58,60,3,0
6,0,1,0,1,0,0,1,37,49,46,50,44,49,2,0
92,1,0,0,0,1,0,1,68,69,62,59,56,61,2,1240
85,0,1,0,1,0,2,0,54,45,46,59,55,52,3,0
71,1,0,1,0,0,0,0,42,39,38,51,53,57,2,760
59,1,0,1,1,0,0,1,52,43,60,52,44,50,2,750
34,0,0,0,1,0,0,1,36,45,33,41,49,58,3,0
58,0,0,1,0,1,0,1,42,51,61,56,51,47,2,0
21,0,1,0,1,0,2,1,39,45,47,26,47,49,8,0
59,1,0,0,0,0,0,1,66,69,62,57,62,72,4,1240
90,0,1,0,0,1,0,1,59,66,55,63,60,65,2,0
28,1,0,0,1,0,0,0,55,45,66,52,43,48,2,690
15,0,0,0,0,1,0,0,47,57,45,48,56,44,2,0
20,0,1,0,0,0,0,1,40,40,39,37,38,60,0,0
40,0,0,0,1,0,0,1,46,56,53,37,40,49,3,0
45,1,0,1,0,0,0,0,51,55,50,58,58,50,1,780
60,1,0,1,1,0,0,0,39,45,65,60,58,40,2,810
74,0,0,1,0,1,0,0,57,60,45,52,56,55,1,0
74,0,0,1,0,1,0,1,61,52,66,54,56,54,2,0
55,0,0,0,0,0,0,0,56,72,38,57,58,39,5,0
13,0,1,0,1,0,0,0,59,36,57,51,46,55,2,0
23,0,0,1,0,1,0,1,51,57,61,51,46,52,0,0
69,0,0,0,1,0,0,0,34,33,53,51,62,53,3,0
88,0,1,0,0,1,0,0,66,64,58,62,65,55,2,0
69,0,0,0,1,0,1,1,46,41,64,37,33,43,4,0
77,1,0,0,0,0,0,1,64,66,55,63,58,61,1,1040
81,0,0,1,0,1,0,1,56,52,53,60,55,53,3,0
92,1,1,0,1,0,0,1,59,63,51,60,58,52,2,1240
77,0,0,0,1,0,0,0,56,60,53,49,53,38,5,0
82,1,0,1,0,1,0,0,68,72,57,60,67,50,1,1510
42,1,0,1,0,0,0,1,46,42,65,53,49,85,1,680
87,1,1,0,0,0,0,0,59,69,47,58,67,55,1,1190
45,0,0,0,1,0,0,1,37,36,58,51,42,57,2,0
2,0,1,0,0,0,0,1,50,47,43,47,35,37,6,0
79,0,1,0,1,0,3,0,51,46,42,53,48,39,2,0
87,1,0,1,0,1,0,1,61,63,64,53,58,66,4,1120
88,0,1,0,0,1,0,1,54,48,64,62,43,51,3,0
22,0,0,0,0,1,0,1,46,51,64,42,58,47,3,0
84,0,1,0,1,0,1,1,50,51,52,50,38,50,9,0
45,0,0,1,0,1,2,1,42,45,46,55,42,51,5,0
6,1,0,1,0,1,0,0,51,44,40,49,58,61,5,850
61,1,1,0,0,1,0,1,54,55,61,64,65,59,2,980
62,1,0,1,1,0,3,0,47,49,41,46,64,48,3,840
60,0,0,1,0,1,0,1,56,69,43,54,53,59,3,0
80,0,1,0,1,0,0,1,49,51,46,51,49,58,2,0
57,0,0,0,0,1,0,0,49,57,61,58,60,56,8,0
56,1,0,0,0,1,3,0,52,39,60,43,42,47,1,610
53,0,0,0,0,0,0,0,56,61,41,55,65,54,13,0
41,0,0,1,0,1,0,0,42,51,50,63,65,45,3,0
85,0,0,0,0,0,0,1,61,55,60,60,60,55,3,0
66,0,0,0,0,0,0,1,34,48,56,55,57,49,1,0
78,0,0,1,1,0,0,1,49,48,56,53,51,45,3,0
94,1,0,0,0,1,0,1,68,72,66,61,67,57,3,1370
70,1,0,0,0,1,0,1,37,51,55,52,47,40,1,580
49,1,0,1,0,1,0,0,54,54,46,63,62,57,5,810
25,0,1,0,1,0,1,1,32,42,50,40,37,28,4,0
61,0,0,1,0,0,0,0,54,51,35,51,58,53,3,0
85,1,0,1,0,1,0,0,68,72,43,61,65,50,3,1190
83,1,0,0,0,1,0,0,61,49,51,55,62,51,0,930
41,0,1,0,0,1,0,0,42,40,42,46,37,42,3,0
37,0,0,0,1,0,0,1,51,39,44,50,43,49,4,0
51,1,0,1,0,1,0,1,64,66,58,57,64,60,1,1070
56,0,0,1,0,1,0,1,57,58,55,62,60,55,3,0
58,0,1,0,1,0,0,0,61,69,66,63,60,57,4,0
78,0,0,0,1,0,0,1,54,41,47,63,55,54,4,0
50,0,1,0,0,0,0,1,56,57,43,44,48,47,1,0
12,0,1,0,1,0,1,1,35,39,37,30,37,41,2,0
79,0,0,0,1,0,0,1,54,51,48,51,61,53,0,0
72,0,0,1,0,1,0,1,56,66,38,57,53,50,6,0
88,0,0,1,0,1,0,1,66,66,52,58,56,65,2,0
19,0,0,0,0,0,0,1,34,36,39,32,33,26,6,0
89,0,0,1,0,1,0,0,66,56,58,64,67,55,2,0
64,0,0,1,0,1,3,0,55,43,37,44,51,46,1,0
18,0,1,0,1,0,2,1,39,30,54,45,47,56,6,0
25,0,1,0,1,0,0,1,46,69,44,55,46,48,2,0
83,0,0,1,0,1,0,1,64,66,50,53,58,43,1,0
50,0,1,0,1,0,0,0,54,42,41,51,46,55,3,0
82,0,1,0,1,0,1,1,29,39,51,40,42,37,8,0
23,0,1,0,0,0,1,0,42,39,30,20,35,37,7,0
99,1,0,1,0,0,0,1,59,66,55,59,65,62,4,1070
71,0,0,0,0,0,0,0,64,61,55,65,60,60,1,0
84,0,1,0,1,0,0,0,49,42,66,64,64,60,5,0
95,1,0,1,0,1,0,1,68,69,65,60,65,59,1,1250
5,0,0,0,0,1,0,1,40,39,31,22,33,23,1,0
90,1,1,0,0,1,0,1,54,54,41,59,56,52,2,1010
89,1,0,0,1,0,0,0,56,58,56,54,67,60,1,1020
91,0,0,0,1,0,1,1,55,50,39,53,47,47,1,0
53,0,1,0,1,0,0,1,39,54,49,51,55,49,0,0
85,0,0,0,1,0,0,0,54,64,47,57,51,54,5,0
0,0,1,0,1,0,0,0,34,45,39,38,42,48,3,0
99,1,1,0,0,1,0,1,59,57,65,54,58,57,9,1010
55,1,0,0,0,0,0,0,64,66,44,53,53,56,1,1160
47,0,1,0,1,0,0,1,46,36,49,44,49,52,3,0
82,1,0,1,1,0,0,1,64,60,61,48,59,45,1,1100
86,0,1,0,0,0,0,0,64,48,64,58,67,69,1,0
56,1,1,0,1,0,0,1,51,48,65,54,55,46,6,790
91,1,0,1,0,1,0,1,66,72,52,65,62,55,2,1140
3,1,0,1,0,0,1,1,61,46,47,52,46,50,4,840
99,1,0,0,1,0,1,0,57,46,65,52,65,58,3,870
37,0,0,1,0,0,0,0,49,57,47,54,58,53,2,0
93,1,0,1,0,0,0,1,61,46,41,59,64,53,1,1030
28,0,0,0,0,0,0,1,42,48,45,47,51,49,3,0
55,0,1,0,1,0,0,1,46,42,43,30,35,38,3,0
99,1,1,0,1,0,0,0,61,63,66,63,64,60,3,1250
92,0,1,0,1,0,0,1,56,57,45,57,51,47,1,0
1,0,1,0,0,1,0,0,34,35,40,35,32,40,3,0
62,1,0,1,0,1,0,0,49,57,64,55,60,49,1,800
90,1,0,0,0,1,0,0,66,55,49,57,62,42,2,980
63,1,0,0,0,0,0,1,54,51,37,50,38,45,3,633
16,0,0,1,0,1,0,0,54,66,64,61,51,54,7,0
52,0,0,1,0,1,0,1,66,67,63,57,59,51,3,0
98,1,0,1,0,1,0,0,61,69,60,63,67,60,2,1260
82,0,1,0,1,0,0,1,49,50,61,57,64,57,5,0
80,1,0,0,0,1,0,0,49,52,48,54,67,62,3,1040
87,0,1,0,0,0,0,1,64,66,60,57,56,60,3,0
69,1,0,1,0,0,0,1,46,42,60,58,46,38,4,680
78,0,0,0,1,0,0,1,59,55,65,57,56,55,1,0
3,0,0,0,0,0,0,0,39,51,33,39,31,42,0,0
81,0,0,1,0,1,0,1,56,57,34,48,47,43,3,0
57,0,1,0,1,0,0,1,37,39,61,59,44,54,2,0
94,1,0,1,0,1,0,0,68,66,64,63,64,53,4,1210
41,1,1,0,0,1,0,1,59,63,49,50,51,59,2,750
50,0,1,0,0,0,0,1,39,46,52,57,44,54,5,0
66,0,0,1,1,0,0,1,64,55,49,42,53,51,2,0
20,1,0,1,0,0,0,0,56,58,53,55,53,50,3,1000
47,0,0,1,0,0,2,0,63,60,55,59,50,45,3,0
89,1,1,0,1,0,2,0,35,37,38,35,36,42,3,500
7,1,1,0,1,0,1,1,44,42,58,55,46,66,3,620
82,0,1,0,0,0,0,1,51,51,55,50,44,55,3,0
74,0,0,1,0,1,2,1,37,42,65,39,40,51,4,0
62,1,0,1,0,0,0,1,39,63,55,62,47,71,6,720
46,0,0,0,0,0,0,1,40,45,42,55,35,48,2,0
62,0,0,0,0,1,0,1,59,48,56,55,62,52,2,0
99,1,0,1,0,1,0,1,64,69,66,62,67,50,3,1220
19,0,1,0,0,0,0,1,47,48,64,55,47,50,1,0
85,1,0,0,0,0,0,0,54,63,65,63,62,63,2,1000
21,0,1,0,0,1,3,1,44,48,56,53,40,57,7,0
96,1,0,1,1,0,0,1,66,66,54,61,63,53,1,1140
27,0,0,0,1,0,0,0,42,48,55,40,38,48,6,0
60,0,0,1,0,0,0,0,54,49,50,52,64,41,4,0
64,0,1,0,1,0,0,1,52,42,39,50,44,47,2,0
16,0,1,0,1,0,0,1,57,45,55,62,49,51,6,0
96,0,1,0,0,0,0,1,64,55,65,60,53,60,4,0
61,1,1,0,0,0,2,0,61,51,35,57,64,47,3,800
84,1,1,0,0,0,0,0,54,63,45,57,67,44,1,1040
32,1,0,0,1,0,1,1,54,54,63,52,48,43,6,690
89,1,0,1,0,1,0,1,62,61,59,56,64,53,1,1060
86,0,0,0,0,0,0,0,59,63,41,57,43,40,3,0
95,1,0,0,0,1,0,0,66,69,54,61,55,67,2,1160
82,1,0,1,0,1,0,0,64,69,51,64,65,59,1,1250
58,1,0,0,0,1,0,1,64,63,56,57,62,51,2,950
35,0,1,0,1,0,2,0,38,46,34,42,39,51,5,0
60,0,0,0,1,0,0,0,59,63,54,57,65,52,1,0
55,1,0,1,0,1,0,1,49,48,52,58,46,63,2,680
27,0,1,0,1,0,0,1,49,42,55,58,47,51,2,0
78,0,0,0,0,1,0,1,60,61,50,54,53,59,9,0
20,0,1,0,0,1,1,0,36,39,44,51,37,42,1,0
88,0,1,0,1,0,0,1,59,48,66,57,60,58,3,0
5,0,0,0,0,0,0,1,49,43,51,51,42,54,3,0
54,0,0,0,0,0,0,1,59,54,35,53,47,52,6,0
41,1,0,0,0,0,0,0,59,56,60,50,58,51,5,840
32,0,1,0,1,0,2,1,36,42,53,45,37,49,7,0
18,0,0,0,0,0,0,0,32,42,34,30,31,19,4,0
82,0,0,1,0,1,0,1,59,49,66,52,58,50,1,0
44,0,0,0,1,0,0,0,61,52,66,51,60,47,3,0
61,0,0,1,0,1,0,0,59,66,60,54,65,53,1,0
55,0,0,1,0,0,0,1,66,55,55,61,65,50,4,0
17,1,0,1,0,1,0,1,42,48,35,47,44,45,1,690
55,0,1,0,1,0,2,0,46,54,64,61,53,34,1,0
20,0,1,0,1,0,0,1,32,42,47,30,44,40,0,0
96,1,0,1,0,1,0,1,68,72,52,57,62,55,4,1290
80,0,0,0,0,0,0,1,46,43,55,59,65,52,2,0
62,0,0,1,0,1,0,1,68,60,45,59,51,50,2,0
80,0,0,1,1,0,0,0,54,48,48,42,47,60,2,0
72,1,0,0,1,0,0,1,46,60,32,59,62,71,1,810
80,0,0,1,0,1,0,1,64,66,66,62,55,53,1,0
69,0,0,0,0,0,0,0,51,42,34,56,64,54,6,0
6,0,1,0,1,0,1,0,34,38,47,27,31,44,9,0
19,0,0,0,0,0,0,0,49,48,48,20,37,40,2,0
66,0,0,0,0,1,0,1,54,45,49,55,46,52,5,0
63,0,0,0,0,0,0,1,66,63,64,53,65,61,1,0
71,1,0,0,0,1,0,0,64,66,65,63,58,56,1,1020
22,0,0,0,1,0,1,0,35,51,35,28,44,36,2,0
62,1,0,0,0,1,0,1,59,60,66,55,64,53,4,950
10,0,1,0,1,0,2,1,32,39,44,54,42,45,8,0
81,0,0,0,0,0,0,1,54,48,45,64,58,54,2,0
80,0,0,0,0,0,0,1,59,66,49,60,64,74,1,0
30,0,1,0,1,0,0,1,40,39,45,41,38,56,5,0
69,0,0,0,0,0,1,1,33,39,37,46,39,54,1,0
16,0,1,0,0,1,0,1,49,42,31,37,36,52,3,0
99,1,0,1,0,0,0,0,66,69,66,63,65,69,5,1400
73,0,1,0,1,0,2,0,47,51,56,53,53,48,7,0
65,0,1,0,0,0,2,0,61,54,37,49,59,38,5,0
44,0,1,0,0,0,0,1,44,48,54,56,55,64,7,0
86,0,0,0,0,0,0,1,61,60,62,52,53,46,3,0
15,0,1,0,1,0,0,0,52,54,50,57,50,45,7,0
66,0,1,0,1,0,0,1,51,57,52,59,51,55,1,0
36,0,0,0,0,0,0,0,42,54,33,45,46,45,2,0
46,0,0,0,1,0,0,0,39,39,40,51,55,49,6,0
94,0,0,0,0,0,0,0,54,48,46,53,60,49,1,0
41,1,0,1,0,1,0,0,49,63,50,50,49,48,3,870
57,0,0,1,0,0,0,0,42,45,40,42,47,47,5,0
90,1,0,0,0,0,3,0,56,57,61,59,65,58,3,1070
97,0,0,1,0,1,0,0,56,63,56,64,67,49,5,0
49,0,1,0,1,0,0,1,57,60,56,54,51,47,2,0
61,0,0,0,1,0,0,1,54,45,41,53,53,46,4,0
52,0,0,1,0,0,1,1,46,42,49,51,47,49,3,0
66,0,0,0,0,1,0,0,40,60,38,59,58,40,2,0
26,0,0,0,0,1,0,0,51,45,62,47,58,58,7,0
40,1,0,1,0,0,0,0,51,58,59,59,65,65,1,990
74,0,0,0,0,0,1,1,36,30,51,50,44,47,6,0
96,1,0,1,0,1,0,0,64,66,65,63,67,71,4,1190
75,1,1,0,1,0,2,1,38,48,64,49,45,54,3,620
17,0,1,0,1,0,3,0,49,36,44,53,55,55,4,0
2,1,0,1,0,1,0,0,71,63,43,64,67,56,0,1110
86,1,0,0,0,1,0,0,61,58,63,62,65,63,4,1080
41,0,0,1,0,1,0,1,46,39,39,40,38,43,1,0
28,0,0,1,1,0,0,0,49,48,66,59,58,45,4,0
33,1,0,1,1,0,0,0,66,66,62,61,64,55,0,1140
36,0,1,0,1,0,0,0,59,63,66,40,46,50,1,0
87,0,0,1,0,1,0,1,61,51,60,55,60,54,3,0
99,0,0,1,0,1,0,1,59,66,66,57,58,53,1,0
96,1,0,0,0,1,0,1,51,50,64,61,58,76,2,670
89,0,0,1,0,0,0,1,61,53,48,57,62,44,6,0
40,1,0,0,0,0,0,0,54,60,59,61,64,59,2,1030
9,0,0,1,1,0,1,1,54,45,55,58,40,47,4,0
23,0,0,0,1,0,0,0,61,63,50,53,56,53,3,0
58,1,1,0,0,1,1,1,54,44,58,40,44,56,5,770
30,0,0,0,0,0,0,1,51,46,45,43,51,58,1,0
92,1,0,1,0,1,0,1,49,54,48,54,62,49,1,810
0,0,0,1,0,1,0,0,61,54,66,45,53,61,3,0
32,0,0,0,0,0,0,0,42,42,39,32,42,57,2,0
29,0,0,0,0,0,0,0,45,42,36,58,58,49,12,0
11,1,0,1,0,1,1,0,51,63,40,59,53,45,0,880
76,0,0,1,0,1,0,1,54,63,46,45,60,60,3,0
76,0,0,1,0,1,3,0,27,48,62,53,44,57,6,0
22,0,1,0,1,0,0,1,56,39,60,50,48,54,1,0
39,1,1,0,0,1,0,1,62,69,66,64,66,55,2,1250
72,0,0,1,0,1,0,1,51,57,61,61,58,66,3,0
74,0,0,0,0,0,0,1,50,51,65,55,51,46,1,0
26,0,1,0,1,0,2,1,40,27,53,36,33,31,3,0
41,0,0,0,0,1,0,1,49,51,49,47,51,49,4,0
74,0,0,1,0,1,0,1,56,54,66,59,60,56,2,0
55,0,1,0,1,0,0,0,54,51,61,53,56,59,4,0
3,0,0,0,0,0,0,0,39,51,64,42,29,37,6,0
54,0,0,1,0,1,0,0,44,48,39,34,40,40,5,0
50,1,0,0,0,0,0,1,48,41,58,59,53,59,1,660
12,0,1,0,0,0,2,1,31,37,49,40,31,37,9,0
89,1,0,0,0,0,0,0,66,66,60,58,67,43,6,1210
49,1,0,1,0,1,0,0,51,61,60,55,64,57,1,1030
18,1,1,0,1,0,1,1,41,36,53,35,38,37,7,460
5,0,0,0,1,0,0,1,34,39,33,34,33,28,6,0
79,0,1,0,1,0,0,1,51,48,47,49,51,50,3,0
44,1,0,1,0,1,0,0,61,66,54,57,59,49,2,930
94,1,0,1,0,1,0,0,61,72,54,65,65,49,10,1260
29,0,1,0,0,0,0,1,44,42,56,51,44,57,3,0
48,1,0,0,1,0,0,0,54,60,62,47,60,63,2,1040
90,0,1,0,1,0,1,0,32,40,51,30,40,42,5,0
68,0,0,0,0,1,0,1,61,60,59,61,65,56,3,0
22,0,0,1,0,1,0,1,51,42,37,34,33,52,4,0
26,0,0,0,1,0,1,0,34,38,30,22,33,20,4,0
86,0,0,0,0,0,3,1,61,58,49,63,62,59,2,0
97,1,0,1,0,1,0,1,71,72,61,59,67,51,3,1420
17,0,0,0,0,0,0,0,54,66,40,59,53,51,4,0
12,0,0,0,0,1,0,0,34,40,46,38,38,59,4,0
82,0,1,0,0,0,1,1,54,44,39,35,37,43,2,0
84,0,0,0,0,1,0,1,49,54,44,59,62,67,2,0
52,0,0,0,0,0,0,0,42,48,65,42,53,49,2,0
87,0,0,0,0,0,0,0,64,66,62,64,65,52,1,0
68,1,0,0,0,1,0,0,56,48,54,51,60,49,1,890
98,0,0,0,0,1,0,1,56,60,65,51,60,53,5,0
38,0,0,1,0,1,1,1,39,39,38,25,39,53,4,0
22,0,0,0,0,0,2,0,56,45,33,40,37,24,2,0
88,1,0,0,0,1,0,1,65,66,58,60,62,51,3,1110
71,1,0,0,1,0,0,1,51,45,41,57,53,48,1,730
73,1,1,0,1,0,1,1,40,48,28,42,35,39,4,640
92,1,0,1,0,1,0,1,68,72,66,65,64,56,2,1270
69,1,0,1,0,1,0,1,51,60,57,65,53,23,3,920
33,0,0,1,0,0,0,0,54,54,35,54,55,43,0,0
45,1,1,0,1,0,0,0,48,39,30,40,56,54,0,660
30,0,0,0,0,0,2,0,39,36,61,57,38,93,6,0
3,0,1,0,1,0,1,0,25,31,42,37,46,42,2,0
68,0,0,1,0,1,0,0,54,51,38,46,62,64,2,0
80,1,0,0,0,0,0,0,56,51,66,55,55,63,3,850
20,0,0,0,1,0,1,0,27,33,50,37,35,45,8,0
83,1,0,0,0,1,0,1,61,55,65,62,65,66,4,890
36,0,1,0,1,0,0,0,43,48,53,33,35,43,0,0
28,0,0,0,0,0,0,0,49,55,54,54,55,48,1,0
24,0,1,0,1,0,0,0,37,42,33,36,33,28,4,0
81,0,1,0,1,0,1,0,39,41,34,52,43,36,4,0
49,1,0,0,0,0,0,0,51,63,62,55,62,50,3,1050
26,0,0,1,0,0,0,0,39,47,46,28,42,41,2,0
21,1,0,1,0,1,0,0,40,42,40,51,45,23,0,640
38,1,0,1,0,1,0,0,51,57,55,46,53,41,3,800
80,0,0,0,1,0,2,1,36,42,34,28,36,28,4,0
25,0,1,0,1,0,0,1,64,48,59,63,53,51,1,0
49,1,0,0,0,0,0,1,59,63,66,51,51,45,3,880
52,0,1,0,0,0,0,0,49,48,55,42,51,39,2,0
11,0,0,0,1,0,1,1,34,39,32,26,35,29,1,0
81,1,0,1,0,0,0,0,59,60,56,59,65,54,2,940
95,0,0,1,0,0,0,1,64,60,65,49,65,51,4,0
78,1,0,0,0,1,0,0,49,57,47,62,51,62,2,850
82,1,0,1,0,0,0,0,49,61,56,51,58,47,1,970
42,0,0,1,0,1,1,1,56,45,59,51,38,47,5,0
57,1,0,0,0,0,0,1,44,34,48,49,33,51,2,530
34,0,1,0,0,0,0,1,57,52,45,54,39,48,3,0
96,1,0,1,0,1,0,1,57,69,46,59,58,55,1,1140
79,0,0,0,0,0,0,0,54,55,65,47,58,53,3,0
52,0,0,1,0,1,0,1,54,51,58,59,56,48,3,0
40,0,1,0,1,0,0,1,35,54,42,54,51,56,5,0
64,1,1,0,0,0,0,0,64,69,44,65,58,52,3,960
22,0,0,1,0,1,0,0,39,39,56,42,46,48,2,0
70,0,1,0,0,0,0,1,46,57,61,56,56,55,3,0
2,0,1,0,1,0,0,0,44,36,34,30,35,35,1,0
68,1,0,0,0,0,0,1,59,61,46,41,61,40,5,1020
98,1,0,0,0,1,0,1,66,72,64,65,64,54,4,1160
81,1,0,0,0,1,0,0,54,63,51,61,67,76,2,1180
41,0,1,0,0,0,0,0,42,54,66,51,49,43,1,0
78,0,0,1,0,1,0,0,51,51,60,57,60,45,5,0
55,0,0,0,0,0,0,1,56,51,46,60,56,52,2,0
53,1,1,0,1,0,0,0,52,43,52,55,60,52,1,940
84,0,0,0,1,0,0,1,59,51,41,61,55,55,2,0
29,0,1,0,0,0,0,1,44,36,33,41,37,45,0,0
50,0,1,0,0,0,3,1,32,36,48,53,38,48,3,0
18,0,0,1,0,1,0,0,51,45,46,43,42,41,2,0
91,1,0,1,0,1,0,1,61,63,66,63,65,59,1,1180
79,0,1,0,1,0,2,0,50,42,40,38,44,40,3,0
6,0,1,0,1,0,0,0,42,44,42,50,45,38,0,0
67,0,1,0,0,0,1,1,38,48,44,56,41,49,6,0
29,0,0,1,0,1,0,1,54,60,64,59,58,52,2,0
94,1,0,0,0,1,0,0,66,69,58,62,67,51,2,1390
48,0,1,0,1,0,1,1,47,39,36,34,33,21,4,0
88,0,0,0,0,0,1,1,35,42,29,39,36,33,10,0
33,0,0,1,1,0,1,1,39,57,36,47,46,49,1,0
99,1,0,1,0,1,0,1,66,61,66,65,62,55,1,1330
21,0,0,0,0,0,0,0,49,48,40,46,47,40,4,0
20,0,1,0,1,0,0,1,29,37,44,34,42,52,3,0
98,1,0,1,0,1,0,1,66,72,66,57,64,59,2,1350
64,0,1,0,1,0,0,1,46,42,43,47,37,24,3,0
91,1,0,1,1,0,0,0,51,45,46,51,64,46,4,900
65,0,1,0,1,0,1,1,34,36,40,30,46,30,6,0
31,1,0,0,0,0,0,1,64,66,64,60,56,33,3,850
23,0,1,0,1,0,0,0,38,43,43,47,51,42,3,0
44,0,0,0,0,0,0,1,66,59,59,60,53,52,1,0
61,0,0,0,0,1,0,1,54,48,53,59,56,53,1,0
88,1,0,0,1,0,0,0,50,63,29,65,65,63,3,1300
16,1,0,1,0,1,0,1,61,69,66,60,64,50,1,1060
70,0,1,0,1,0,0,0,54,58,51,51,53,45,2,0
72,0,0,1,0,1,0,1,66,60,51,63,62,45,2,0
96,1,0,1,0,1,0,0,59,54,46,35,64,53,2,1070
82,0,1,0,0,0,0,1,49,57,60,37,40,45,2,0
86,0,1,0,1,0,0,0,61,60,59,55,60,51,2,0
88,1,0,0,0,0,0,1,62,67,54,63,57,54,0,920
72,0,0,0,1,0,0,1,61,61,66,62,53,51,2,0
19,0,0,0,0,0,0,0,53,42,56,51,38,41,3,0
53,0,0,0,0,1,0,1,59,42,39,61,56,61,8,0
50,1,0,0,0,0,0,1,49,55,51,47,49,46,0,670
5,1,0,0,0,0,1,0,46,51,53,59,55,48,3,790
83,1,0,1,0,1,0,1,49,72,55,55,64,47,1,1070
91,0,0,0,0,1,0,1,64,69,66,59,60,62,1,0
53,1,0,1,0,0,0,1,38,51,53,53,48,47,1,700
85,1,1,0,0,1,0,1,66,58,51,65,62,52,3,1070
20,0,1,0,1,0,0,0,44,48,51,63,47,54,1,0
31,0,0,1,0,0,0,1,43,33,45,47,44,42,1,0
64,0,0,0,0,1,1,1,47,60,65,42,41,37,5,0
98,1,0,0,0,1,0,0,51,72,61,53,65,66,1,1170
78,0,0,1,0,0,0,1,61,54,65,61,44,53,1,0
75,0,0,1,1,0,0,1,58,57,66,55,55,55,1,0
65,1,0,0,1,0,0,1,64,58,66,62,56,53,1,1000
50,0,1,0,1,0,0,0,40,36,33,28,40,36,3,0
64,1,0,0,0,0,1,0,48,42,60,53,57,45,4,750
87,0,0,1,0,1,0,0,64,51,66,62,65,62,4,0
26,0,0,0,1,0,0,0,44,48,51,41,37,45,1,0
9,0,0,0,0,0,0,0,53,55,49,40,53,49,1,0
13,1,0,0,1,0,0,0,56,58,51,43,41,41,3,780
